timestamp,load_kW
2023-01-07 17:00:00,53.42431041304829
2023-01-07 18:00:00,55.79297789503702
2023-01-07 19:00:00,45.385475802577474
2023-01-07 20:00:00,52.807261702988185
2023-01-07 21:00:00,47.67050635248071
2023-01-07 22:00:00,46.61030079997245
2023-01-07 23:00:00,48.36625058980756
2023-01-08 00:00:00,33.77305941998565
2023-01-08 01:00:00,27.34903350167474
2023-01-08 02:00:00,23.052427851872384
2023-01-08 03:00:00,20.314346857374595
2023-01-08 04:00:00,21.624110396162898
2023-01-08 05:00:00,22.216872479747195
2023-01-08 06:00:00,21.383453996650097
2023-01-08 07:00:00,24.647028850844094
2023-01-08 08:00:00,22.07462840262296
2023-01-08 09:00:00,31.66106866798837
2023-01-08 10:00:00,26.17671583381022
2023-01-08 11:00:00,44.718560156410284
2023-01-08 12:00:00,38.128336738825034
2023-01-08 13:00:00,34.5964978944564
2023-01-08 14:00:00,37.145537509694435
2023-01-08 15:00:00,48.01896379401414
2023-01-08 16:00:00,46.87306713013733
2023-01-08 17:00:00,53.058889864796484
2023-01-08 18:00:00,52.366188122867726
2023-01-08 19:00:00,49.12474283105166
2023-01-08 20:00:00,43.75641246642456
2023-01-08 21:00:00,38.03236559436889
2023-01-08 22:00:00,40.267425239664895
2023-01-08 23:00:00,43.16427964815518
2023-01-09 00:00:00,36.07046872065102
2023-01-09 01:00:00,24.889020429902246
2023-01-09 02:00:00,28.36590462925591
2023-01-09 03:00:00,26.319985180845972
2023-01-09 04:00:00,17.590331762227756
2023-01-09 05:00:00,21.279738135391614
2023-01-09 06:00:00,20.29104359223
2023-01-09 07:00:00,14.796261116510859
2023-01-09 08:00:00,23.79855574497484
2023-01-09 09:00:00,27.197320914042958
2023-01-09 10:00:00,32.91525621587638
2023-01-09 11:00:00,36.386724583636706
2023-01-09 12:00:00,28.111653160214544
2023-01-09 13:00:00,34.1931604769622
2023-01-09 14:00:00,45.0751763360433
2023-01-09 15:00:00,48.17553147235926
2023-01-09 16:00:00,50.56561948829682
2023-01-09 17:00:00,68.75254484760963
2023-01-09 18:00:00,52.85445255346583
2023-01-09 19:00:00,55.16671559523902
2023-01-09 20:00:00,52.760389874232594
2023-01-09 21:00:00,48.8635579743272
2023-01-09 22:00:00,40.923653776798275
2023-01-09 23:00:00,42.677131779004156
2023-01-10 00:00:00,31.13587392731214
2023-01-10 01:00:00,29.933621289762144
2023-01-10 02:00:00,25.073182260854484
2023-01-10 03:00:00,24.8027689791334
2023-01-10 04:00:00,33.582911776600966
2023-01-10 05:00:00,11.174786642705234
2023-01-10 06:00:00,23.43130095187257
2023-01-10 07:00:00,12.447533249715717
2023-01-10 08:00:00,19.649959614286256
2023-01-10 09:00:00,29.83815126703862
2023-01-10 10:00:00,27.821400095477316
2023-01-10 11:00:00,25.728990433815657
2023-01-10 12:00:00,31.42348145370016
2023-01-10 13:00:00,42.28027442121119
2023-01-10 14:00:00,38.84816684141432
2023-01-10 15:00:00,46.68889466570809
2023-01-10 16:00:00,48.21824025628565
2023-01-10 17:00:00,46.23088565630694
2023-01-10 18:00:00,60.719720446626624
2023-01-10 19:00:00,52.65848250592608
2023-01-10 20:00:00,37.864668123478545
2023-01-10 21:00:00,46.53887329164535
2023-01-10 22:00:00,39.19106767615806
2023-01-10 23:00:00,43.14445235051894
2023-01-11 00:00:00,31.037396307836495
2023-01-11 01:00:00,30.544032116127692
2023-01-11 02:00:00,30.024936394902287
2023-01-11 03:00:00,28.722174253052394
2023-01-11 04:00:00,16.008136907954537
2023-01-11 05:00:00,18.838606426459233
2023-01-11 06:00:00,17.62527344419522
2023-01-11 07:00:00,17.244466442795414
2023-01-11 08:00:00,30.836890144638907
2023-01-11 09:00:00,26.418306837006565
2023-01-11 10:00:00,21.195580228324772
2023-01-11 11:00:00,35.70702405873607
2023-01-11 12:00:00,45.610780985063165
2023-01-11 13:00:00,44.04461197929355
2023-01-11 14:00:00,34.903150170229935
2023-01-11 15:00:00,43.18543135346695
2023-01-11 16:00:00,54.324936802699696
2023-01-11 17:00:00,45.95054006624212
2023-01-11 18:00:00,52.219097140731144
2023-01-11 19:00:00,53.36205766148271
2023-01-11 20:00:00,43.35572869887616
2023-01-11 21:00:00,45.30897493748921
2023-01-11 22:00:00,26.293663299654636
2023-01-11 23:00:00,33.76034746986637
2023-01-12 00:00:00,33.7371592430342
2023-01-12 01:00:00,24.87879841363794
2023-01-12 02:00:00,35.66205651965818
2023-01-12 03:00:00,17.242691392398623
2023-01-12 04:00:00,19.809396509748503
2023-01-12 05:00:00,21.16481549209443
2023-01-12 06:00:00,27.206366445330577
2023-01-12 07:00:00,13.331801849766778
2023-01-12 08:00:00,27.825437704008223
2023-01-12 09:00:00,24.444563587299722
2023-01-12 10:00:00,22.592456744760245
2023-01-12 11:00:00,33.42823169477854
2023-01-12 12:00:00,35.99529847786735
2023-01-12 13:00:00,35.88120129074384
2023-01-12 14:00:00,42.849010424950094
2023-01-12 15:00:00,43.68003373348941
2023-01-12 16:00:00,48.55796778302282
2023-01-12 17:00:00,158.39862230082377
2023-01-12 18:00:00,57.93008408072676
2023-01-12 19:00:00,43.29980990020178
2023-01-12 20:00:00,58.655547930047916
2023-01-12 21:00:00,35.8461627201857
2023-01-12 22:00:00,41.74107452482208
2023-01-12 23:00:00,41.8238717089607
2023-01-13 00:00:00,36.40495933867516
2023-01-13 01:00:00,28.004216724359217
2023-01-13 02:00:00,26.459388748213623
2023-01-13 03:00:00,21.928393608907623
2023-01-13 04:00:00,19.062795158512362
2023-01-13 05:00:00,24.759123090769098
2023-01-13 06:00:00,21.785077429825236
2023-01-13 07:00:00,17.046564629360702
2023-01-13 08:00:00,26.50761832039968
2023-01-13 09:00:00,25.929895886584834
2023-01-13 10:00:00,
2023-01-13 11:00:00,34.26585853308025
2023-01-13 12:00:00,30.855024945389637
2023-01-13 13:00:00,36.08138047555296
2023-01-13 14:00:00,46.23646802561631
2023-01-13 15:00:00,48.65845304496554
2023-01-13 16:00:00,47.88587308694584
2023-01-13 17:00:00,50.075524310879935
2023-01-13 18:00:00,56.388324478942124
2023-01-13 19:00:00,46.53103045015688
2023-01-13 20:00:00,50.72586796261677
2023-01-13 21:00:00,44.595638455628745
2023-01-13 22:00:00,41.411593983863895
2023-01-13 23:00:00,44.37616993647377
2023-01-14 00:00:00,39.12708174494015
2023-01-14 01:00:00,35.18526250346538
2023-01-14 02:00:00,34.02739403577164
2023-01-14 03:00:00,24.498417490365583
2023-01-14 04:00:00,25.41938379970824
2023-01-14 05:00:00,18.959778822696695
2023-01-14 06:00:00,21.62083176244221
2023-01-14 07:00:00,19.860397333825553
2023-01-14 08:00:00,22.494598768197015
2023-01-14 09:00:00,27.369183409386356
2023-01-14 10:00:00,23.408896583832636
2023-01-14 11:00:00,41.57965070188949
2023-01-14 12:00:00,29.96991309250149
2023-01-14 13:00:00,32.81134261259915
2023-01-14 14:00:00,48.29055436750034
2023-01-14 15:00:00,49.56491518761289
2023-01-14 16:00:00,51.11098014202736
2023-01-14 17:00:00,52.63061494065742
2023-01-14 18:00:00,49.93876613576543
2023-01-14 19:00:00,45.002615536906866
2023-01-14 20:00:00,48.369403847735214
2023-01-14 21:00:00,42.220793160237655
2023-01-14 22:00:00,47.37559866708875
2023-01-14 23:00:00,38.14699876902713
2023-01-15 00:00:00,30.872514016037442
2023-01-15 01:00:00,70.13207683703337
2023-01-15 02:00:00,29.56465727137812
2023-01-15 03:00:00,64.72432655454574
2023-01-15 04:00:00,17.898516965401264
2023-01-15 05:00:00,21.729548663123538
2023-01-15 06:00:00,21.224832855543614
2023-01-15 07:00:00,17.976396728808325
2023-01-15 08:00:00,19.65442741514181
2023-01-15 09:00:00,25.553647968989967
2023-01-15 10:00:00,20.25957829251338
2023-01-15 11:00:00,24.080395451579413
2023-01-15 12:00:00,31.40777889373782
2023-01-15 13:00:00,37.81504991797858
2023-01-15 14:00:00,44.054537827990025
2023-01-15 15:00:00,26.491691401272988
2023-01-15 16:00:00,52.27867917277668
2023-01-15 17:00:00,48.689194744518886
2023-01-15 18:00:00,49.904918960486555
2023-01-15 19:00:00,44.47624057114698
2023-01-15 20:00:00,47.89781537680463
2023-01-15 21:00:00,44.16330852319752
2023-01-15 22:00:00,44.113592801690444
2023-01-15 23:00:00,34.746130958776206
2023-01-16 00:00:00,37.59673257120586
2023-01-16 01:00:00,38.78140888847508
2023-01-16 02:00:00,26.956199257715713
2023-01-16 03:00:00,26.401956892696493
2023-01-16 04:00:00,25.460338901788983
2023-01-16 05:00:00,18.505010246234793
2023-01-16 06:00:00,21.120462409052084
2023-01-16 07:00:00,20.57407460957295
2023-01-16 08:00:00,22.497999435977583
2023-01-16 09:00:00,20.528349362924455
2023-01-16 10:00:00,27.622550871294713
2023-01-16 11:00:00,33.60770577968944
2023-01-16 12:00:00,42.25571803897521
2023-01-16 13:00:00,43.678639806963844
2023-01-16 14:00:00,53.26591228755778
2023-01-16 15:00:00,41.769863903357965
2023-01-16 16:00:00,52.35198424036997
2023-01-16 17:00:00,50.405597423027785
2023-01-16 18:00:00,60.94901466608836
2023-01-16 19:00:00,45.44739596756027
2023-01-16 20:00:00,43.7917718458627
2023-01-16 21:00:00,42.6096384905781
2023-01-16 22:00:00,31.880521378450965
2023-01-16 23:00:00,36.25351056813401
2023-01-17 00:00:00,31.20433669223151
2023-01-17 01:00:00,31.869683255843228
2023-01-17 02:00:00,29.208779878885796
2023-01-17 03:00:00,33.77425247828122
2023-01-17 04:00:00,26.76173813416367
2023-01-17 05:00:00,17.62659432735196
2023-01-17 06:00:00,15.50792664325821
2023-01-17 07:00:00,22.9707084631965
2023-01-17 08:00:00,15.408452908130212
2023-01-17 09:00:00,33.55069211147355
2023-01-17 10:00:00,33.397200603606436
2023-01-17 11:00:00,28.771836062938664
2023-01-17 12:00:00,26.434327354545612
2023-01-17 13:00:00,45.651647547364874
2023-01-17 14:00:00,41.92730077373691
2023-01-17 15:00:00,51.795683277665525
2023-01-17 16:00:00,40.01824276279474
2023-01-17 17:00:00,46.49201227956716
2023-01-17 18:00:00,50.026218498590914
2023-01-17 19:00:00,49.723790363159736
2023-01-17 20:00:00,45.740053699370364
2023-01-17 21:00:00,48.72085137953571
2023-01-17 22:00:00,37.16189785308703
2023-01-17 23:00:00,38.170388251431355
2023-01-18 00:00:00,35.601478158559495
2023-01-18 01:00:00,33.68990849375594
2023-01-18 02:00:00,
2023-01-18 03:00:00,18.770187823012442
2023-01-18 04:00:00,14.339048089555309
2023-01-18 05:00:00,26.89949671515652
2023-01-18 06:00:00,21.661570059897958
2023-01-18 07:00:00,16.768679922881205
2023-01-18 08:00:00,29.76537882084604
2023-01-18 09:00:00,24.97177145366608
2023-01-18 10:00:00,33.39648592031913
2023-01-18 11:00:00,31.45530673051273
2023-01-18 12:00:00,45.303739624409936
2023-01-18 13:00:00,47.65898988875384
2023-01-18 14:00:00,41.25517925760463
2023-01-18 15:00:00,50.46445647256999
2023-01-18 16:00:00,51.217260804692316
2023-01-18 17:00:00,56.33204518199777
2023-01-18 18:00:00,45.17538269709948
2023-01-18 19:00:00,52.919144694328224
2023-01-18 20:00:00,53.282503491014516
2023-01-18 21:00:00,36.81290428568264
2023-01-18 22:00:00,36.583707436671126
2023-01-18 23:00:00,28.686124787737317
2023-01-19 00:00:00,33.65296582777721
2023-01-19 01:00:00,34.705425602442
2023-01-19 02:00:00,35.01178526048014
2023-01-19 03:00:00,24.763872184300663
2023-01-19 04:00:00,30.152696671089878
2023-01-19 05:00:00,13.610605314589517
2023-01-19 06:00:00,11.483087803224226
2023-01-19 07:00:00,20.23337411118088
2023-01-19 08:00:00,23.92994618792996
2023-01-19 09:00:00,24.22992454173132
2023-01-19 10:00:00,17.162789499800617
2023-01-19 11:00:00,30.672114125898247
2023-01-19 12:00:00,28.477652497475734
2023-01-19 13:00:00,42.230648420688006
2023-01-19 14:00:00,44.33299123048424
2023-01-19 15:00:00,
2023-01-19 16:00:00,45.42104647008311
2023-01-19 17:00:00,44.19281978489127
2023-01-19 18:00:00,49.686604513634144
2023-01-19 19:00:00,54.26459899684222
2023-01-19 20:00:00,43.061750825088865
2023-01-19 21:00:00,48.12683429538743
2023-01-19 22:00:00,39.848711908137794
2023-01-19 23:00:00,34.9179215152261
2023-01-20 00:00:00,34.46484820022721
2023-01-20 01:00:00,25.941502711365317
2023-01-20 02:00:00,24.73175347326409
2023-01-20 03:00:00,18.404008819257545
2023-01-20 04:00:00,31.833244607815367
2023-01-20 05:00:00,20.68743036552262
2023-01-20 06:00:00,16.50137246003707
2023-01-20 07:00:00,21.581012159335085
2023-01-20 08:00:00,21.447978694779273
2023-01-20 09:00:00,23.28855028453567
2023-01-20 10:00:00,30.570833500217127
2023-01-20 11:00:00,34.905252873698714
2023-01-20 12:00:00,32.34749426194736
2023-01-20 13:00:00,36.00319447331441
2023-01-20 14:00:00,41.12474151424178
2023-01-20 15:00:00,34.09699589412029
2023-01-20 16:00:00,40.41442574577382
2023-01-20 17:00:00,56.323258731558646
2023-01-20 18:00:00,58.22483856750642
2023-01-20 19:00:00,48.24370719655413
2023-01-20 20:00:00,50.87316587204541
2023-01-20 21:00:00,47.162852490515895
2023-01-20 22:00:00,57.89440404227619
2023-01-20 23:00:00,44.480160233710706
2023-01-21 00:00:00,34.36041204259617
2023-01-21 01:00:00,26.34001212046006
2023-01-21 02:00:00,19.46776839871214
2023-01-21 03:00:00,25.410716461537902
2023-01-21 04:00:00,18.227865216811903
2023-01-21 05:00:00,13.399844057675605
2023-01-21 06:00:00,16.767135578787368
2023-01-21 07:00:00,15.103372587592
2023-01-21 08:00:00,30.445327118596246
2023-01-21 09:00:00,28.80159706694904
2023-01-21 10:00:00,27.460136793416915
2023-01-21 11:00:00,38.51743501791232
2023-01-21 12:00:00,35.386841538238095
2023-01-21 13:00:00,34.5758646698965
2023-01-21 14:00:00,50.11562038634828
2023-01-21 15:00:00,48.30115193622151
2023-01-21 16:00:00,85.28399795636976
2023-01-21 17:00:00,48.53719400391798
2023-01-21 18:00:00,45.62190873307621
2023-01-21 19:00:00,42.57488873951434
2023-01-21 20:00:00,52.621268794424786
2023-01-21 21:00:00,55.15368492014886
2023-01-21 22:00:00,35.50716213090429
2023-01-21 23:00:00,41.69713185999068
2023-01-22 00:00:00,31.746787154390866
2023-01-22 01:00:00,28.682087404638708
2023-01-22 02:00:00,24.538030378805654
2023-01-22 03:00:00,20.073444433802706
2023-01-22 04:00:00,22.252227082957553
2023-01-22 05:00:00,16.356362023608785
2023-01-22 06:00:00,21.352284128899193
2023-01-22 07:00:00,20.25992205841829
2023-01-22 08:00:00,20.814878708901375
2023-01-22 09:00:00,19.855579971993798
2023-01-22 10:00:00,24.616143347158335
2023-01-22 11:00:00,34.894670452590965
2023-01-22 12:00:00,37.504585938121906
2023-01-22 13:00:00,33.99450945254506
2023-01-22 14:00:00,42.99666152714613
2023-01-22 15:00:00,49.36353733465716
2023-01-22 16:00:00,39.643354651159726
2023-01-22 17:00:00,52.2056883562357
2023-01-22 18:00:00,46.686881205270765
2023-01-22 19:00:00,52.34188073730182
2023-01-22 20:00:00,44.17408527405399
2023-01-22 21:00:00,36.582191214475614
2023-01-22 22:00:00,34.362287810584185
2023-01-22 23:00:00,39.12271040984473
2023-01-23 00:00:00,36.29861250860741
2023-01-23 01:00:00,26.596131197940146
2023-01-23 02:00:00,30.69296229388687
2023-01-23 03:00:00,16.085797970856987
2023-01-23 04:00:00,10.83960997499842
2023-01-23 05:00:00,14.456031606851692
2023-01-23 06:00:00,16.740819460989204
2023-01-23 07:00:00,20.748105962246044
2023-01-23 08:00:00,17.707552116813662
2023-01-23 09:00:00,22.47062056105266
2023-01-23 10:00:00,32.5314640460722
2023-01-23 11:00:00,28.233254975846442
2023-01-23 12:00:00,39.17846056032571
2023-01-23 13:00:00,33.23375140324972
2023-01-23 14:00:00,45.14902088957641
2023-01-23 15:00:00,52.81444482108772
2023-01-23 16:00:00,35.632158556130136
2023-01-23 17:00:00,45.50441111698364
2023-01-23 18:00:00,52.8853606359027
2023-01-23 19:00:00,48.47366046412106
2023-01-23 20:00:00,49.846110423623124
2023-01-23 21:00:00,42.58667578421911
2023-01-23 22:00:00,42.9329489373645
2023-01-23 23:00:00,38.10389949957742
2023-01-24 00:00:00,40.838910308299035
2023-01-24 01:00:00,32.38981853996825
2023-01-24 02:00:00,29.18801331037601
2023-01-24 03:00:00,22.33401345158945
2023-01-24 04:00:00,19.571587822870953
2023-01-24 05:00:00,18.34832166656587
2023-01-24 06:00:00,21.972260711891483
2023-01-24 07:00:00,18.40619020156266
2023-01-24 08:00:00,23.458493227715486
2023-01-24 09:00:00,34.77040227542898
2023-01-24 10:00:00,31.855623517158463
2023-01-24 11:00:00,29.487596662622984
2023-01-24 12:00:00,41.00606961081972
2023-01-24 13:00:00,36.84190881143005
2023-01-24 14:00:00,32.30937732411073
2023-01-24 15:00:00,40.56617016321119
2023-01-24 16:00:00,38.636421451637304
2023-01-24 17:00:00,47.731319974129484
2023-01-24 18:00:00,50.09209189594776
2023-01-24 19:00:00,57.87107395571244
2023-01-24 20:00:00,49.62501792558739
2023-01-24 21:00:00,44.51109907375389
2023-01-24 22:00:00,46.64702790591745
2023-01-24 23:00:00,27.826609131498394
2023-01-25 00:00:00,36.17807279054283
2023-01-25 01:00:00,34.97204029289702
2023-01-25 02:00:00,20.107068771100792
2023-01-25 03:00:00,30.112168498236432
2023-01-25 04:00:00,23.70210098070549
2023-01-25 05:00:00,18.434673036159968
2023-01-25 06:00:00,23.163909330531425
2023-01-25 07:00:00,31.864576894685953
2023-01-25 08:00:00,22.9189502185259
2023-01-25 09:00:00,25.634501213703466
2023-01-25 10:00:00,25.20319550229878
2023-01-25 11:00:00,26.86849247613823
2023-01-25 12:00:00,39.15167908272123
2023-01-25 13:00:00,34.60186654699348
2023-01-25 14:00:00,42.85783118609696
2023-01-25 15:00:00,43.21831448397263
2023-01-25 16:00:00,50.38528018549854
2023-01-25 17:00:00,51.15719792077077
2023-01-25 18:00:00,55.1876997212895
2023-01-25 19:00:00,46.93880540006229
2023-01-25 20:00:00,46.64100638029972
2023-01-25 21:00:00,40.71278313888668
2023-01-25 22:00:00,40.278533699619445
2023-01-25 23:00:00,40.76878814176208
2023-01-26 00:00:00,38.78494308322676
2023-01-26 01:00:00,26.506887702574062
2023-01-26 02:00:00,31.8480296005283
2023-01-26 03:00:00,31.171587576226543
2023-01-26 04:00:00,24.076793459351926
2023-01-26 05:00:00,29.895091668454306
2023-01-26 06:00:00,16.131054004482134
2023-01-26 07:00:00,14.287839089106889
2023-01-26 08:00:00,13.11601769871203
2023-01-26 09:00:00,31.873619839647702
2023-01-26 10:00:00,30.77182828177029
2023-01-26 11:00:00,30.839790968909913
2023-01-26 12:00:00,36.3998431315991
2023-01-26 13:00:00,33.25484044004593
2023-01-26 14:00:00,54.728759898084135
2023-01-26 15:00:00,46.252707627674354
2023-01-26 16:00:00,48.537355029791044
2023-01-26 17:00:00,53.11772051382948
2023-01-26 18:00:00,52.40504615868357
2023-01-26 19:00:00,50.60830751573168
2023-01-26 20:00:00,44.03800877954002
2023-01-26 21:00:00,47.96394350347819
2023-01-26 22:00:00,51.91012248237517
2023-01-26 23:00:00,45.609385907312706
2023-01-27 00:00:00,42.965933133196984
2023-01-27 01:00:00,28.561635941306264
2023-01-27 02:00:00,22.551975898707095
2023-01-27 03:00:00,23.764463681703546
2023-01-27 04:00:00,22.288243504676892
2023-01-27 05:00:00,25.982070198018718
2023-01-27 06:00:00,11.537676851425903
2023-01-27 07:00:00,28.158864202967045
2023-01-27 08:00:00,21.219579450338475
2023-01-27 09:00:00,22.258992932464686
2023-01-27 10:00:00,22.43947812369916
2023-01-27 11:00:00,
2023-01-27 12:00:00,39.11585291980957
2023-01-27 13:00:00,39.248875512479835
2023-01-27 14:00:00,36.05019550129473
2023-01-27 15:00:00,39.131207857480135
2023-01-27 16:00:00,46.31145756031594
2023-01-27 17:00:00,57.83399502078299
2023-01-27 18:00:00,48.702043243181976
2023-01-27 19:00:00,41.973172628745495
2023-01-27 20:00:00,46.76166573633686
2023-01-27 21:00:00,44.24298386905986
2023-01-27 22:00:00,29.015566785292144
2023-01-27 23:00:00,38.61081134394876
2023-01-28 00:00:00,33.84532734895661
2023-01-28 01:00:00,34.59874614752928
2023-01-28 02:00:00,36.744780474726724
2023-01-28 03:00:00,30.026223429940572
2023-01-28 04:00:00,57.702790588661514
2023-01-28 05:00:00,14.978483061955624
2023-01-28 06:00:00,32.8667990162493
2023-01-28 07:00:00,20.807204775736416
2023-01-28 08:00:00,22.079265402798153
2023-01-28 09:00:00,24.27277284665177
2023-01-28 10:00:00,28.490423803839274
2023-01-28 11:00:00,30.395912263842476
2023-01-28 12:00:00,32.13168996559882
2023-01-28 13:00:00,36.147990970335854
2023-01-28 14:00:00,42.33623364892001
2023-01-28 15:00:00,42.88947786212939
2023-01-28 16:00:00,44.42615214338076
2023-01-28 17:00:00,50.02103853279551
2023-01-28 18:00:00,48.72511391289572
